HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
3201100000,3201.10.00.00,3201.10.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,Quebracho extract,Extrait de quebracho
3201200000,3201.20.00.00,3201.20.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,Wattle extract,Extrait de mimosa
3201300000,3201.30.00.00,3201.30.00.00 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,Oak or chestnut extract,Extrait de chêne ou de châtaignier
3201900000,3201.90.00.00,3201.90.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Tanning extracts of veg orig,nes; tannins & their salts,ethers,esters & o derivs","Extraits tannants d'origine vég,nda;tanins & leurs sels,éthers,esters,au dérivés"
3201900010,3201.90.00.10,3201.90.00.10 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,Tannin derivatives,Dérivés tanniques
3201900090,3201.90.00.90,3201.90.00.90 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,"Tanning extracts of vegetable origin, nes; and tannins","Extraits tannants d'origine végétale, nda; et tanins"
3201900090,3201.90.00.90,3201.90.00.90 (1996-01/2011-12),199601,201112,KGM,KGM (1996-01/2011-12),199601,201112,"Tanning extracts of vegetable origin, nes; and tannins","Extraits tannants d'origine végétale, nda; et tanins"
3202100000,3202.10.00.00,3202.10.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,Synthetic organic tanning substances,Produits tannants organiques synthétiques
3202101000,3202.10.10.00,3202.10.10.00 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,Sodium formaldehyde naphthalene sulphonates,Naphthalène formaldéhyde sulfonates de sodium
3202109000,3202.10.90.00,3202.10.90.00 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,"Synthetic organic tanning substances, nes","Produits tannants organiques synthétiques, nda"
3202900000,3202.90.00.00,3202.90.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,Inorganic tanning substances; tanning prep; enzymatic prep for pre-tanning,Produits tannants inorganiques; prép tannantes; prép enzymatiques de prétannage
3203000010,3203.00.00.10,3203.00.00.10 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Edible colour matter of veg orig & prep based thereon,o/t for use mfr of surimi","Matières colorantes comes, végétales et leurs prép,a/q celles pr fab surimi"
3203000090,3203.00.00.90,3203.00.00.90 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,"Colouring matter of veg or animal orig, whether or not scdc & preps thereof, nes","Mati colorantes vég ou animales, a/s constitution chim définie & leurs prép, nda"
3203001000,3203.00.10.00,3203.00.10.00 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,"Colouring matter of veg orig & prep based thereon, used as edible colouring","Matières colorantes végétales et leurs prép, servant de colorants alimentaires"
3203001000,3203.00.10.00,3203.00.10.00 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Edible colour matter of veg orig & prep based thereon,o/t for use mfr of surimi","Matières colorantes comes, végétales et leurs prép,a/q celles pr fab surimi"
3203009010,3203.00.90.10,3203.00.90.10 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,Dyeing extracts,Extraits tinctoriaux
3203009020,3203.00.90.20,3203.00.90.20 (1998-01/2011-12),199801,201112,KGM,KGM (1998-01/2011-12),199801,201112,"Edible colour matter of veg orig & prep based thereon, for use mfr of surimi","Matières colorantes comes, végétales et leurs prép, pr fab surimi"
3203009090,3203.00.90.90,3203.00.90.90 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,"Colouring matter of veg or animal orig, whether or not scdc; preps thereof; nes","Mati colorantes vég ou animales, a/s constitution chim définie; leurs prép; nda"
3204110000,3204.11.00.00,3204.11.00.00 (2012-01/9999-12),201201,999912,KGM,KGM (2012-01/9999-12),201201,999912,Synthetic organic disperse dyes and preparations based thereon,Colorants dispersés organiques synthétiques et prép à base de ces colorants
3204110010,3204.11.00.10,3204.11.00.10 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,Yellow disperse dyes and preparations based thereon,Colorants disperses jaunes et préparations à base de ces colorants
3204110020,3204.11.00.20,3204.11.00.20 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,Blue disperse dyes and preparations based thereon,Colorants dispersés bleus et préparations à base de ces colorants
