HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
1401100000,1401.10.00.00,1401.10.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Bamboo, used primarily for plaiting","Bambous, principalement utilisés en vannerie"
1401200000,1401.20.00.00,1401.20.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Rattans, used primarily for plaiting","Rotins, principalement utilisés en vannerie"
1401900000,1401.90.00.00,1401.90.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Vegetable materials, used primarily for plaiting, o/t bamboos or rattans","Matières végétales, a/q bambous ou rotins, principalement utilisées en vannerie"
1402000000,1402.00.00.00,1402.00.00.00 (2002-01/2006-12),200201,200612,,N/A (2002-01/2006-12),200201,200612,"Veg mat, used as stuffing/padding w/n put up as a layer w or w/o supg mat","Mati végétales, utilisées pour le rembourrage, même en nappes, a/s support"
1402100000,1402.10.00.00,1402.10.00.00 (1988-01/2001-12),198801,200112,KGM,KGM (1988-01/2001-12),198801,200112,Kapok used as stuffing or padding w/n put up as a layer w or w/o supporting mat,"Kapok, utilisé pour le rembourrage, même en nappes a/s support"
1402900000,1402.90.00.00,1402.90.00.00 (1996-01/2001-12),199601,200112,,N/A (1996-01/2001-12),199601,200112,"Veg mat, used as stuffing/padding w/n put up as a layer w or w/o supg mat","Mati végétales, utilisées pour le rembourrage, même en nappes, a/s support"
1402910000,1402.91.00.00,1402.91.00.00 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,"Veg hair used as stuffing/padding, w/n put up as a layer w or w/o supg mat","Crins végétaux, utilisés pour le rembourrage, même en nappes, a/s support"
1402990000,1402.99.00.00,1402.99.00.00 (1988-01/1995-12),198801,199512,,N/A (1988-01/1995-12),198801,199512,"Veg mat, nes, used as stuffing or pad put up or not as a layer w or w/o supg mat","Mati végétales, nda, utilisées pour le rembourrage, même en nappes, a/s support"
1403000010,1403.00.00.10,1403.00.00.10 (2002-01/2006-12),200201,200612,KGM,KGM (2002-01/2006-12),200201,200612,Broomcorn used in brooms or in brushes whether or not in hanks or bundles,"Sorgho à balais, pour fab de balais ou brosses, même en torsades ou faisceaux"
1403000091,1403.00.00.91,1403.00.00.91 (2002-01/2006-12),200201,200612,KGM,KGM (2002-01/2006-12),200201,200612,"Tampico fibre, used in brooms or brushes, whether or not in hanks or bundles","Fibres de Tampico, pour fab de balais ou brosses, même en torsades ou faisceaux"
1403000099,1403.00.00.99,1403.00.00.99 (2002-01/2006-12),200201,200612,KGM,KGM (2002-01/2006-12),200201,200612,"Veg material, nes, used in brooms or brushes, whether or not in hanks or bundles","Mati végétales, nda, pour fab balais ou brosses, même en torsades ou faisceaux"
1403100000,1403.10.00.00,1403.10.00.00 (1988-01/2001-12),198801,200112,KGM,KGM (1988-01/2001-12),198801,200112,Broomcorn used in brooms or in brushes whether or not in hanks or bundles,"Sorgho à balais, pour fab de balais ou brosses, même en torsades ou faisceaux"
