HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
4901100000,4901.10.00.00,4901.10.00.00 (1989-05/1990-12),198905,199012,,N/A (1989-05/1990-12),198905,199012,"Brochures,leaflets & sim printed matter,in single sheets, nes","Brochures, dépliants et imprimés similaires, en feuillets isolés, nda"
4901100000,4901.10.00.00,4901.10.00.00 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Books, brochures, leaflets & similar printed matter, in single sheets,w/n folded","Livres, brochures et imprimés similaires, en feuillets isolés, même pliés"
4901100010,4901.10.00.10,4901.10.00.10 (1991-01/2016-12),199101,201612,,N/A (1991-01/2016-12),199101,201612,"Unbound pages for books, in single sheets, w/n folded","Pages, non reliées, pour livres, en feuillets isolés, même pliés"
4901100090,4901.10.00.90,4901.10.00.90 (1991-01/2016-12),199101,201612,,N/A (1991-01/2016-12),199101,201612,"Brochures,leaflets & sim printed matter,in single sheets, nes","Brochures, dépliants et imprimés similaires, en feuillets isolés, nda"
4901101000,4901.10.10.00,4901.10.10.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Brochures, leaflets & sim printed matter, in single sheets, english","Brochures, dépliants et imprimés similaires, en feuillets isolés, en anglais"
4901109000,4901.10.90.00,4901.10.90.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Brochures, leaflets & sim printed matter, in single sheets, nes","Brochures, dépliants et imprimés similaires, en feuillets isolés, nda"
4901910000,4901.91.00.00,4901.91.00.00 (2017-01/9999-12),201701,999912,NMB,NMB (2017-01/9999-12),201701,999912,"Dictionaries, encyclopaedias and serial instalments thereof, printed","Dictionnaires et encyclopédies, même en fascicules, imprimés"
4901910010,4901.91.00.10,4901.91.00.10 (1989-05/1990-12),198905,199012,,N/A (1989-05/1990-12),198905,199012,"Dictionaries, including thesauruses, and serial instalments thereof","Dictionnaires, même en fascicules,incl dictionnaires de synonymes"
4901910011,4901.91.00.11,4901.91.00.11 (1991-01/2011-12),199101,201112,SET,SET (1991-01/2011-12),199101,201112,"Dictionaries, including thesauruses","Dictionnaires, y compris les thésaurus"
4901910012,4901.91.00.12,4901.91.00.12 (1991-01/2011-12),199101,201112,NMB,NMB (1991-01/2011-12),199101,201112,Serial instalments of dictionaries,Dictionnaires présentés en fascicules
4901910020,4901.91.00.20,4901.91.00.20 (1989-05/1990-12),198905,199012,,N/A (1989-05/1990-12),198905,199012,Encyclopedias and serial instalments thereof,Encyclopédies et encyclopédies présentées en fascicules
4901910021,4901.91.00.21,4901.91.00.21 (1991-01/2011-12),199101,201112,SET,SET (1991-01/2011-12),199101,201112,Encyclopedias,Encyclopédies
4901910022,4901.91.00.22,4901.91.00.22 (1991-01/2011-12),199101,201112,NMB,NMB (1991-01/2011-12),199101,201112,Serial instalments of encyclopedias,Encyclopédies présentées en fascicules
4901910030,4901.91.00.30,4901.91.00.30 (2012-01/2016-12),201201,201612,NMB,NMB (2012-01/2016-12),201201,201612,Serial instalments of dictionaries and of encyclopedias,Dictionnaires et encyclopédies présentés en fascicules
4901910090,4901.91.00.90,4901.91.00.90 (2012-01/2016-12),201201,201612,SET,SET (2012-01/2016-12),201201,201612,"Dictionaries, including thesauruses and encyclopedias, nes","Dictionnaires, incluant dictionnaires de synonymes et encyclopédies, nda"
4901911000,4901.91.10.00,4901.91.10.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Dictionaries and encyclopedias, and serial instalments thereof, for libraries","Dictionnaires et encyclopédies, même en fascicules, pour les bibliothèques"
4901918000,4901.91.80.00,4901.91.80.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Dictionaries & encyclopedias,& serial instalment thereof,in English,libraries","Dictionnaires & encyclopédies,même en fascicule,en anglais,pour bibliothèque"
4901919000,4901.91.90.00,4901.91.90.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Dictionaries & encyclopedias, and serial instalments thereof, nes","Dictionnaires & encyclopédies, même en fascicules, nda"
4901990000,4901.99.00.00,4901.99.00.00 (1989-05/1990-12),198905,199012,,N/A (1989-05/1990-12),198905,199012,"Printed books and similar printed matter, nes","Livres et ouvrages imprimés similaires, nda"
4901990010,4901.99.00.10,4901.99.00.10 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,Brochures,Brochures
4901990021,4901.99.00.21,4901.99.00.21 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,"Textbooks, elementary through secondary school","Manuels scolaires, enseignements primaire et secondaire"
4901990022,4901.99.00.22,4901.99.00.22 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,"Textbooks, post-secondary school","Manuels scolaires, enseignement postsecondaire"
4901990030,4901.99.00.30,4901.99.00.30 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,Directories,Annuaires
4901990040,4901.99.00.40,4901.99.00.40 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,Liturgical books,Livres liturgiques
4901990050,4901.99.00.50,4901.99.00.50 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,"Technical, scientific and professional books","Livres techniques, scientifiques et professionnels"
4901990060,4901.99.00.60,4901.99.00.60 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,Art and pictorial books,Livres d'art ou d'illustrations
4901990070,4901.99.00.70,4901.99.00.70 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,"Newspaper, journals and periodicals as defined in note 3 to Chapter 49",Journaux et publications périodiques tels que définis à la note 3 de ce Chapitre
4901990091,4901.99.00.91,4901.99.00.91 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,"Hardbound books, nes","Livres reliés, couverture rigide, nda"
4901990092,4901.99.00.92,4901.99.00.92 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,Rack-size paperback books,Livres brochés en format de poche
4901990099,4901.99.00.99,4901.99.00.99 (1991-01/9999-12),199101,999912,NMB,NMB (1991-01/9999-12),199101,999912,"Printed books and similar printed matter, nes","Livres et ouvrages imprimés similaires, nda"
4901991000,4901.99.10.00,4901.99.10.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,Books which have been printed and manufactured for more than twelve years,Livres réelement imprimés et fabriqués depuis plus de douze ans
4901999100,4901.99.91.00,4901.99.91.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Books,brochure & leaflets print/publish by any gov't abroad;official reports etc","Livre,brochure & imprimé sim publiés par État étranger;rapport officiel etc"
4901999200,4901.99.92.00,4901.99.92.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Hymn books without music, prayer books, missals and psalters","Recueils d'hymnes sans musique imprimée, missels et psautiers"
4901999300,4901.99.93.00,4901.99.93.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Other books for libraries,& being property of library;o book for university,etc","Autre livre pour bibliothèque & leur appartenant;au livre pr université,etc"
4901999800,4901.99.98.00,4901.99.98.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Other books, brochures and leaflets, in English, nes","Autres livres, brochures et imprimés similaires, en anglais, nda"
4901999900,4901.99.99.00,4901.99.99.00 (1988-01/1989-04),198801,198904,,N/A (1988-01/1989-04),198801,198904,"Printed books and similar printed matter, nes","Livres et ouvrages imprimés similaires, nda"
4902100000,4902.10.00.00,4902.10.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1991-01/9999-12),199101,999912,"Newspapers, journals, periodicals, appearing at least 4 times a week","Journaux et périodiques, paraissant au moins 4 fois par semaine"
4902100000,4902.10.00.00,4902.10.00.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/1990-12),198801,199012,"Newspapers, journals, periodicals, appearing at least 4 times a week","Journaux et périodiques, paraissant au moins 4 fois par semaine"
4902900010,4902.90.00.10,4902.90.00.10 (1989-05/9999-12),198905,999912,KGM,KGM (1991-01/9999-12),199101,999912,Newspapers appearing less than four times a week,Journaux paraissant moins de 4 fois par semaine
4902900010,4902.90.00.10,4902.90.00.10 (1989-05/9999-12),198905,999912,,N/A (1989-05/1990-12),198905,199012,Newspapers appearing less than four times a week,Journaux paraissant moins de 4 fois par semaine
4902900020,4902.90.00.20,4902.90.00.20 (1989-05/1990-12),198905,199012,,N/A (1989-05/1990-12),198905,199012,"Journals and periodicals, nes","Journaux et périodiques, nda"
4902900021,4902.90.00.21,4902.90.00.21 (1991-01/2016-12),199101,201612,NMB,NMB (1991-01/2016-12),199101,201612,"Journals and periodicals, business and professional, nes","Journaux et périodiques, d'affaires et professionnels, nda"
