HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
6001100000,6001.10.00.00,6001.10.00.00 (2019-01/9999-12),201901,999912,KGM,KGM (2019-01/9999-12),201901,999912,"Pile fabrics,including ""long pile"" fabrics and terry fabrics,knitted orcrocheted","Velours, peluches (y compris « à longs poils ») etétoffes bouclées,en bonneterie"
6001100010,6001.10.00.10,6001.10.00.10 (1988-01/1998-10),198801,199810,KGM,KGM (1988-01/1998-10),198801,199810,"""Long pile"" fabrics of acrylic/modacrylic,knitted or crocheted","Étoffes ""à longs poils"", d'acryliques ou de modacryliques, de bonneterie"
6001100090,6001.10.00.90,6001.10.00.90 (1988-01/1998-10),198801,199810,KGM,KGM (1988-01/1998-10),198801,199810,"""Long pile"" fabrics of other tex mat,excl acrylic/modacrylic,knit/crochet","Étoffes""à longs poils"",d'au mati tex,a/q acryliques/modacryliques,de bonneterie"
6001101000,6001.10.10.00,6001.10.10.00 (1999-08/2018-12),199908,201812,KGM,KGM (1999-08/2018-12),199908,201812,"Weft pile fab, W-knit pile surface of nylon/polyester filaments, for mfr apparel","Velours,tricot trame,surf poils 'W-knit', fil de nylon/polyester,pr fab vêtement"
6001101010,6001.10.10.10,6001.10.10.10 (1998-11/1999-07),199811,199907,KGM,KGM (1998-11/1999-07),199811,199907,"Weft pile fab, acrylic/modacrylic, W-knit, surface m-m fi yarn, for mfr apparel","Velours,tricot trame,acry/moda,surf 'W-knit',f de fil syn/arti, pr fab vêtement"
6001101090,6001.10.10.90,6001.10.10.90 (1998-11/1999-07),199811,199907,KGM,KGM (1998-11/1999-07),199811,199907,"Weft pile fab,o/t acrylic/moda tex, W-knit, surface m-m fi yarn, for mfr apparel","Velour,tricot trame,a/q tex acry/moda,surf W-knit,f de fil syn/arti,pr fab vêtem"
6001109000,6001.10.90.00,6001.10.90.00 (2012-01/2018-12),201201,201812,KGM,KGM (2012-01/2018-12),201201,201812,"Long pile fabrics, knitted or crocheted, nes","Étoffes ""à longs poils"", de bonneterie, nda"
6001109010,6001.10.90.10,6001.10.90.10 (1998-11/1999-07),199811,199907,KGM,KGM (1998-11/1999-07),199811,199907,"""Long pile"" fabrics of acrylic/modacrylic,knitted or crocheted, nes","Étoffes ""à longs poils"", d'acryliques ou de modacryliques, de bonneterie, nda"
6001109010,6001.10.90.10,6001.10.90.10 (1999-08/2011-12),199908,201112,KGM,KGM (1999-08/2011-12),199908,201112,"""Long pile"" fabrics of acrylic/modacrylic,knitted or crocheted, nes","Étoffes ""à longs poils"", d'acryliques ou de modacryliques, de bonneterie, nda"
6001109090,6001.10.90.90,6001.10.90.90 (1998-11/1999-07),199811,199907,KGM,KGM (1998-11/1999-07),199811,199907,"""Long pile"" fabrics of other tex mat,excl acrylic/modacrylic,knit/crochet, nes","Étoffes""à longs poils"",d'au mati tex,a/q acryliques/modacryliques,de bonn, nda"
6001109090,6001.10.90.90,6001.10.90.90 (1999-08/2011-12),199908,201112,KGM,KGM (1999-08/2011-12),199908,201112,"""Long pile"" fabrics of other tex mat,excl acrylic/modacrylic,knit/crochet, nes","Étoffes"" à longs poils"",d'au mati tex,a/q acryliques/modacryliques,de bonn, nda"
6001210000,6001.21.00.00,6001.21.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Looped pile fabrics, of cotton,knitted or crocheted","Étoffes à boucles, de coton, de bonneterie"
6001220000,6001.22.00.00,6001.22.00.00 (2014-10/9999-12),201410,999912,KGM,KGM (2014-10/9999-12),201410,999912,"Looped pile fabrics, of man-made fibres, knitted or crocheted","Étoffes à boucles, de fibres synthétiques ou artificielles, en bonneterie"
6001220011,6001.22.00.11,6001.22.00.11 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,"Looped pile fabrics of polyesters,knit/crochet,wd >30cm,not impreg,ctd,cov/lam","Étoffes à boucles,de polyesters,bonneterie,larg >30cm,non imprg,end,recouv,strat"
6001220011,6001.22.00.11,6001.22.00.11 (1996-01/2010-03),199601,201003,KGM,KGM (1996-01/2010-03),199601,201003,"Looped pile fab of polyesters, brushed, knit/cro,wd >30cm,not impreg,ctd,cov/lam","Étoffes à boucles,de polyesters, brossés, larg >30cm, non imprg,end,recouv,strat"
6001220012,6001.22.00.12,6001.22.00.12 (1988-01/1995-12),198801,199512,KGM,KGM (1988-01/1995-12),198801,199512,"Looped pile fab of nylon,knit/crochet,wd >30cm,not impreg,ctd,cov/lam","Étoffes à boucles,de nylon,de bonneterie,larg >30cm,non imprg,end,recouv,strat"
6001220012,6001.22.00.12,6001.22.00.12 (1996-01/2010-03),199601,201003,KGM,KGM (1996-01/2010-03),199601,201003,"Looped pile fab of polyesters,knit/crochet,wd >30cm,not impreg,ctd,cov/lam, nes","Étoffes à boucles,de polyesters,bonn larg >30cm,non imprg,end,recouv,strat, nda"
6001220013,6001.22.00.13,6001.22.00.13 (1996-01/2010-03),199601,201003,KGM,KGM (1996-01/2010-03),199601,201003,"Looped pile fab of nylon or o/polyamides,knit/cro,wd>30cm,not impreg,ctd,cov/lam","Étoffes à boucles,de nylon/polyamides, bonn,larg>30cm,non imprg,end,recouv,strat"
6001220019,6001.22.00.19,6001.22.00.19 (1988-01/2010-03),198801,201003,KGM,KGM (1988-01/2010-03),198801,201003,"Looped pile fab of m-m fib nes,knit/crochet,wd >30cm,not impreg,ctd,cov/lam","Étoffes à boucles,fib syn/arti nda,bonneterie,larg>30cm,n imprg,end,recouv,strat"
6001220090,6001.22.00.90,6001.22.00.90 (1988-01/2010-03),198801,201003,KGM,KGM (1988-01/2010-03),198801,201003,"Looped pile fabrics of m-m fib,knitted/crocheted,nes","Étoffes à boucles, de fibres synthétiques ou artificielles, de bonneterie, nda"
6001221000,6001.22.10.00,6001.22.10.00 (2010-04/2014-09),201004,201409,KGM,KGM (2010-04/2014-09),201004,201409,"Looped pile knit fab,brsh polyes,>175cm,n impreg/ctd/cov/lam,>260<=290g/m_,mfr y","Tricots trame boucles,polyes brossé,>175cm,n imprg/end/etc,>260 <=290g/m_,fab f"
6001229011,6001.22.90.11,6001.22.90.11 (2010-04/2014-09),201004,201409,KGM,KGM (2010-04/2014-09),201004,201409,"Looped pile fab,of polyesters,brushed,knit/cro,> 30cm,not impreg/ctd/cov/lam,nes","Étoffes à boucles,polyesters,brossés,bonn,> 30cm,non imprg/end/recouv/strat,nda"
