HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
9701101010,9701.10.10.10,9701.10.10.10 (1988-01/2021-12),198801,202112,NMB,NMB (1988-01/2021-12),198801,202112,"Paintings, originals by artist,executed entirely by hand","Tableaux d'artistes, originaux, entièrement exécutés à la main"
9701101020,9701.10.10.20,9701.10.10.20 (1988-01/2011-12),198801,201112,NMB,NMB (1988-01/2011-12),198801,201112,"Drawings, originals by artists, executed entirely by hand,o/t industrial,com,etc","Peintures d'artistes, originaux, ent exécutés à la main, a/q industriel,comm,etc"
9701101030,9701.10.10.30,9701.10.10.30 (1988-01/2011-12),198801,201112,NMB,NMB (1988-01/2011-12),198801,201112,"Pastels, originals by artists,executed entirely by hand","Dessins d'artistes, originaux, entièrement exécutés à la main"
9701101090,9701.10.10.90,9701.10.10.90 (2012-01/2021-12),201201,202112,NMB,NMB (2012-01/2021-12),201201,202112,"Drawing & pastel,original by artist,executed by hand,o/t ind,com,etc,nes","Peinture&dessin d'artiste,originaux,exécuté à la main, a/q indus,comm,etc,nda"
9701109000,9701.10.90.00,9701.10.90.00 (1988-01/2021-12),198801,202112,NMB,NMB (1988-01/2021-12),198801,202112,"Paintings, drawings, o/t No 49.06, and pastels,executed by hand, o/t originals","Tableaux, dessins, a/q n° 49.06, et pastels, exécutés à la main, a/q originaux"
9701211010,9701.21.10.10,9701.21.10.10 (2022-01/9999-12),202201,999912,NMB,NMB (2022-01/9999-12),202201,999912,"Paintings, originals by artists, executed entirely by hand,age exceeding 100 yrs","Peintures, originaux fait par artistes, faits entièrement main, âge > 100 ans"
9701211090,9701.21.10.90,9701.21.10.90 (2022-01/9999-12),202201,999912,NMB,NMB (2022-01/9999-12),202201,999912,"Drawings and pastels,originals by artists,executed by hand,age exceeding 100 yrs","Tableaux et dessins, originaux par artistes,faits entièrement main, âge >100 ans"
9701219000,9701.21.90.00,9701.21.90.00 (2022-01/9999-12),202201,999912,NMB,NMB (2022-01/9999-12),202201,999912,"Paintings, drawings and pastels, executed by hand, o/t originals,> 100 years,nes","Tableaux, peintures et dessins, faits ent main,a/q originaux,> 100 ans d'âge,nda"
9701221000,9701.22.10.00,9701.22.10.00 (2022-01/9999-12),202201,999912,NMB,NMB (2022-01/9999-12),202201,999912,"Mosaics, originals by artists, of an age exceeding 100 years","Mosaïques, originaux faits par des artistes, ayant plus de 100 ans d'âge"
9701229000,9701.22.90.00,9701.22.90.00 (2022-01/9999-12),202201,999912,NMB,NMB (2022-01/9999-12),202201,999912,"Mosaics, o/t originals by artists, of an ageexceeding 100 years","Mosaïques, a/q faits par des artistes, ayant plus de 100 ans d'âge"
