HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
7801100000,7801.10.00.00,7801.10.00.00 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Lead, refined, unwrought","Plomb, affiné, sous forme brute"
7801100010,7801.10.00.10,7801.10.00.10 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Pig and block, refined lead, unwrought","Gueuses et masses, en plomb affiné sous forme brute"
7801100090,7801.10.00.90,7801.10.00.90 (2012-01/2016-12),201201,201612,KGM,KGM (2012-01/2016-12),201201,201612,"Refined lead, unwrought, nes","Plomb affiné sous forme brute, nda"
7801101000,7801.10.10.00,7801.10.10.00 (1988-01/2011-12),198801,201112,KGM,KGM (1988-01/2011-12),198801,201112,"Pig and block, refined lead","Plomb affiné en saumons,masses ou blocs"
7801109000,7801.10.90.00,7801.10.90.00 (1991-07/1992-12),199107,199212,KGM,KGM (1991-07/1992-12),199107,199212,"Refined lead, unwrought, nes","Plomb affiné sous forme brute,nda"
7801109000,7801.10.90.00,7801.10.90.00 (1993-01/2011-12),199301,201112,KGM,KGM (1993-01/2011-12),199301,201112,"Refined lead, unwrought, nes","Plomb affiné sous forme brute,nda"
7801109010,7801.10.90.10,7801.10.90.10 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,"Shot, refined lead, unwrought","Grenailles rondes, en plomb raffiné, sous forme brute"
7801109090,7801.10.90.90,7801.10.90.90 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,"Refined lead, unwrought, o/t shot, nes","Plomb raffiné sous forme brute, a/q grenailles rondes, nda"
7801910000,7801.91.00.00,7801.91.00.00 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Lead, unwrought, containing by weight antimony as the principal other element","Plomb, sous forme brute, cont antimoine comme autre élément prédominant en poids"
7801910010,7801.91.00.10,7801.91.00.10 (1998-01/2016-12),199801,201612,KGM,KGM (1998-01/2016-12),199801,201612,"Lead-antimony-tin alloys, unwrought",Alliages plomb-antimoine-étain sous forme brute
