HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
8601100000,8601.10.00.00,8601.10.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Locomotives rail, powered from an external electric source","Locomotives et locotracteurs, à source extérieure d'électricité"
8601200000,8601.20.00.00,8601.20.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Locomotives rail, powered by electric accumulators","Locomotives et locotracteurs, à accumulateurs électriques"
8602100000,8602.10.00.00,8602.10.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Locomotives rail, diesel electric",Locomotives diesel-électriques
8602900000,8602.90.00.00,8602.90.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,Locomotives rail nes; locomotive tenders,"Locomotives et locotracteurs, nda; tenders, véhicules attelés aux locomotives"
8603100000,8603.10.00.00,8603.10.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Self-propelled railway cars, powered from an external source of electricity","Automotrices et autorails, à source extérieure d'électricité"
8603900000,8603.90.00.00,8603.90.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Self-propelled railway cars, nes","Automotrices et autorails, nda"
8604001000,8604.00.10.00,8604.00.10.00 (1988-01/1997-12),198801,199712,NMB,NMB (1988-01/1997-12),198801,199712,"Railway cranes & derricks, of a kind designed for lifting locomotives","Wagons-grues et wagons-treuils, types conçus pour soulever les locomotives"
8604001000,8604.00.10.00,8604.00.10.00 (1998-01/9999-12),199801,999912,NMB,NMB (1998-01/9999-12),199801,999912,"Maintenance or service vehicles used on railways or tramways, various type",Divers types de véhicules pour l'entretien ou le service des voies ferrées
8604009000,8604.00.90.00,8604.00.90.00 (2012-01/9999-12),201201,999912,NMB,NMB (2012-01/9999-12),201201,999912,"Railway or tramway maintenance or service vehicles, w/n self-propelled, nes","Véhicules pour entretien/service des voies ferrées/sim,même autopropulsés,nda"
8604009010,8604.00.90.10,8604.00.90.10 (1988-01/2011-12),198801,201112,NMB,NMB (1988-01/2011-12),198801,201112,"Ballast tampers, used in the maintenance or servicing of railways or tramways","Wagons équipés de bourreuses à ballast,pr l'entr ou le service des voies ferrées"
