HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
1801000000,1801.00.00.00,1801.00.00.00 (1988-01/9999-12),198801,999912,TNE,TNE (1988-01/9999-12),198801,999912,"Cocoa beans, whole or broken, raw or roasted","Cacao en fèves et brisures de fèves, bruts ou torréfiés"
1802000000,1802.00.00.00,1802.00.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Cocoa shells, husks, skins and other cocoa waste","Coques, pellicules (pelures) et autres déchets de cacao"
1803100000,1803.10.00.00,1803.10.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Cocoa paste, not defatted","Pâte de cacao, non dégraissée"
1803200000,1803.20.00.00,1803.20.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Cocoa paste, wholly or partly defatted","Pâte de cacao, complètement ou partiellement dégraissée"
1804000000,1804.00.00.00,1804.00.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Cocoa butter, fat and oil","Beurre, graisse et huile de cacao"
1805000000,1805.00.00.00,1805.00.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Cocoa powder, not containing added sugar or other sweetening matter","Poudre de cacao, sans addition de sucre ou d'autres édulcorants"
1806100000,1806.10.00.00,1806.10.00.00 (1988-01/1993-12),198801,199312,KGM,KGM (1988-01/1993-12),198801,199312,Cocoa powder containing added sugar or other sweetening matter,"Poudre de cacao, avec addition de sucre ou d'autres édulcorants"
1806101000,1806.10.10.00,1806.10.10.00 (1994-01/9999-12),199401,999912,KGM,KGM (1994-01/9999-12),199401,999912,"Cocoa powder, containing 90% or more by weight of sugar","Poudre de cacao, contenant au moins 90% de sucre en poids"
1806109000,1806.10.90.00,1806.10.90.00 (1994-01/9999-12),199401,999912,KGM,KGM (1994-01/9999-12),199401,999912,"Cocoa powder, containing less than 90% by weight of sugar","Poudre de cacao, contenant moins de 90% de sucre en poids"
1806201000,1806.20.10.00,1806.20.10.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Cocoa paste, in containers of a content exceeding 2 kg","Pâte de cacao, en emballages contenant > 2 kg"
1806202010,1806.20.20.10,1806.20.20.10 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,"Chocolate powder, crumb, in containers of a content exceeding 2kg","Poudre de chocolat, miettes, en emballages contenant > 2 kg"
1806202090,1806.20.20.90,1806.20.20.90 (1988-01/1994-12),198801,199412,KGM,KGM (1988-01/1994-12),198801,199412,"Chocolate powder, nes, in containers of a content exceeding 2kg","Poudre de chocolat, nda, en emballages contenant > 2 kg"
1806202090,1806.20.20.90,1806.20.20.90 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Chocolate powder, nes, in containers of a content exceeding 2kg","Poudre de chocolat, nda, en emballages contenant > 2 kg"
1806202100,1806.20.21.00,1806.20.21.00 (1998-01/9999-12),199801,999912,KGM,KGM (1998-01/9999-12),199801,999912,"Chocolate ice cream mix or ice milk mix, in containers >2 kg, w/a commitment","Mélange de crème glacée ou de lait glacé au chocolat,en emballage > 2 kg,e/d acc"
1806202200,1806.20.22.00,1806.20.22.00 (1998-01/9999-12),199801,999912,KGM,KGM (1998-01/9999-12),199801,999912,"Chocolate ice cream mix or ice milk mix, in containers >2kg, o/a commitment","Mélange de crème glacée ou de lait glacé au chocolat,en emballage > 2 kg,a/d acc"
1806203100,1806.20.31.00,1806.20.31.00 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Chocolate ice cream mix or ice milk mix, in containers >2 kg, w/a commitment","Mélange de crème glacée ou de lait glacé au chocolat,en emballage > 2 kg,e/d acc"
1806203200,1806.20.32.00,1806.20.32.00 (1995-01/1997-12),199501,199712,KGM,KGM (1995-01/1997-12),199501,199712,"Chocolate ice cream mix or ice milk mix, in containers >2kg, o/a commitment","Mélange de crème glacée ou de lait glacé au chocolat,en emballage > 2 kg,a/d acc"
1806209010,1806.20.90.10,1806.20.90.10 (1988-01/1997-12),198801,199712,KGM,KGM (1988-01/1997-12),198801,199712,"Chocolate crumb, nes, in containers exceeding 2kg","Miettes de chocolat, nda, en emballages contenant > 2 kg"
1806209010,1806.20.90.10,1806.20.90.10 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Chocolate crumb, chocolate powders, in containers of a content exceeding 2 kg","Miettes de chocolat, poudres de chocolat, en emballages contenant > 2 kg"
1806209011,1806.20.90.11,1806.20.90.11 (1998-01/2016-12),199801,201612,KGM,KGM (1998-01/2016-12),199801,201612,"Chocolate crumb, powder, in containers of a content exceeding 2 kg","Miettes de chocolat, en poudre, en emballages contenant > 2 kg"
1806209019,1806.20.90.19,1806.20.90.19 (1998-01/2016-12),199801,201612,KGM,KGM (1998-01/2016-12),199801,201612,"Chocolate crumb, nes, in containers exceeding 2 kg","Miettes de chocolat, nda, en emballages contenant > 2 kg"
1806209020,1806.20.90.20,1806.20.90.20 (1998-01/2016-12),199801,201612,KGM,KGM (1998-01/2016-12),199801,201612,"Chocolate powder, nes, in containers of a content exceeding 2 kg","Poudre de chocolat, nda, en emballages contenant > 2 kg"
1806209090,1806.20.90.90,1806.20.90.90 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Chocolate and other food preparations cont cocoa,nes,in containers exceeding 2kg","Chocolat et autres prép contenant du cacao, nda, en emballages contenant > 2 kg"
1806310000,1806.31.00.00,1806.31.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Chocolate & food preparations,cont cocoa,in blocks/slabs/bars,filled, <= 2 kg","Chocolat & au prép alimentaires, cont du cacao,en tab/bar/bâtons,fourrés,<= 2 kg"
1806320000,1806.32.00.00,1806.32.00.00 (1988-01/1993-12),198801,199312,KGM,KGM (1988-01/1993-12),198801,199312,"Chocolate & food preparations,cont cocoa,in blocks/slabs/bars,not filled,<= 2 kg","Chocolat & au prép alimentaires cont cacao, en tab/bar/bâtons,non fourrés,<= 2kg"
1806320010,1806.32.00.10,1806.32.00.10 (1994-01/9999-12),199401,999912,KGM,KGM (1994-01/9999-12),199401,999912,"Chocolate confectionery,cont cocoa, in blocks,slabs/bars,not filled, >2 kg","Confiserie à base de chocolat,cont cacao,tablette/barre,n fourrés, emb >2 kg"
