HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
8701101000,8701.10.10.00,8701.10.10.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Single axle tractors, powered by an internal combustion engine, o/t of No 87.09","Tracteurs à essieu simple, actionnés par moteur combustion interne, a/q n° 87.09"
8701109000,8701.10.90.00,8701.10.90.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Single axle tractors, o/t of No 87.09, nes","Tracteurs à essieu simple, a/q du n° 87.09, nda"
8701200011,8701.20.00.11,8701.20.00.11 (1988-01/1989-12),198801,198912,NMB,NMB (1988-01/1989-12),198801,198912,"Tractors,road,new,for semi-trailers with a gvw<=10 tonnes","Tracteurs routiers, neufs, pour semi-remorques, PEC (poids en charge)<=10 tonnes"
8701200011,8701.20.00.11,8701.20.00.11 (1990-01/1997-12),199001,199712,NMB,NMB (1990-01/1997-12),199001,199712,"Tractors,road, new, for semi-trailers with a gvw <=36 tonnes","Tracteurs routiers, neufs, pour semi-remorques, PEC (poids en charge)<=36t"
8701200011,8701.20.00.11,8701.20.00.11 (1998-01/2021-12),199801,202112,NMB,NMB (1998-01/2021-12),199801,202112,"Road tractors, new, for semi-trailers with a gvw <=36 tonnes","Tracteurs routiers,neufs,pour semi-remorques,poids charge maximal <=36 ton"
8701200012,8701.20.00.12,8701.20.00.12 (1988-01/1989-12),198801,198912,NMB,NMB (1988-01/1989-12),198801,198912,"Tractors,road,new,for semi-trailers with a gvw >10 but<=15 tonnes","Tracteur routier,neuf,pour semi-remorque,PEC (poids en charge) >10 mais<=15 ton"
8701200012,8701.20.00.12,8701.20.00.12 (1990-01/1997-12),199001,199712,NMB,NMB (1990-01/1997-12),199001,199712,"Tractors, road, new, for semi-trailers with a gvw > 36 tonnes","Tracteurs routiers, neufs, pour semi-remorques, PEC (poids en charge) >36t"
8701200012,8701.20.00.12,8701.20.00.12 (1998-01/2021-12),199801,202112,NMB,NMB (1998-01/2021-12),199801,202112,"Road tractors, new, for semi-trailers with a gvw > 36 tonnes","Tracteurs routiers,neufs,pour semi-remorques,poids charge maximal > 36 ton"
8701200013,8701.20.00.13,8701.20.00.13 (1988-01/1989-12),198801,198912,NMB,NMB (1988-01/1989-12),198801,198912,"Tractors, road, new, for semi-trailers with a gvw exceeding 15 tonnes","Tracteurs routiers,neufs,pr semi-remorques,PEC (poids en charge) >15 tonnes"
8701200020,8701.20.00.20,8701.20.00.20 (1988-01/1997-12),198801,199712,NMB,NMB (1988-01/1997-12),198801,199712,"Tractors, road, used, for semi-trailers","Tracteurs routiers, usagés, pour semi-remorques"
