HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
5701101000,5701.10.10.00,5701.10.10.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"Carpets of wool or fine animal hair, machine knotted","Tapis de laine ou de poils fins, noués à la machine"
5701109000,5701.10.90.00,5701.10.90.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"Carpets of wool or fine animal hair, knotted but o/t machine knotted","Tapis de laine ou de poils fins, noués mais a/q à la machine"
5701901000,5701.90.10.00,5701.90.10.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"Carpets of other textile materials, machine knotted","Tapis d'autres matières textiles, noués à la machine"
5701909000,5701.90.90.00,5701.90.90.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"Carpets of other textile materials, knotted but o/t machine knotted","Tapis d'autres matières textiles, noués mais a/q à la machine"
5702100000,5702.10.00.00,5702.10.00.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"""Kelem"", ""Schumacks"", ""Karamanie"" and similar hand-woven rugs","Tapis dits «Kelim»/«Schumacks»/«Karamanie» tapis similaires, tissés à la main"
5702200000,5702.20.00.00,5702.20.00.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"Floor coverings of coconut fibres (coir), woven","Revêtements de sol en fibres de coco (coir), tissés"
5702310000,5702.31.00.00,5702.31.00.00 (2012-01/9999-12),201201,999912,MTK,MTK (2012-01/9999-12),201201,999912,"Carpets, of wool or fine animal hair, of woven pile construction,not made up,nes","Tapis, de laine ou de poils fins, à velours, tissés, non confectionnés, nda"
5702310010,5702.31.00.10,5702.31.00.10 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Axminster carpets,of wool/fine animal hair,woven pile construction,not made up","Tapis Axminster de laine ou de poils fins, à velours tissé, non confectionnés"
5702310020,5702.31.00.20,5702.31.00.20 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Wilton carpets, of wool or fine animal hair, woven pile construction,not made up","Tapis Wilton de laine ou de poils fins, à velours tissé, non confectionnés"
5702310090,5702.31.00.90,5702.31.00.90 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Carpets of wool or fine animal hair, woven pile construction, not made up, nes","Tapis de laine ou de poils fins, à velours tissé, non confectionnés, nda"
5702320000,5702.32.00.00,5702.32.00.00 (2012-01/9999-12),201201,999912,MTK,MTK (2012-01/9999-12),201201,999912,"Carpets, of man-made textile mat, of woven pile construction, not made up, nes","Tapis, de matières textiles syn/arti, à velours, tissés, non confectionnés, nda"
5702320010,5702.32.00.10,5702.32.00.10 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Axminster carpets,man-made textile materials,woven pile construction,not made up","Tapis Axminster de matières textiles syn/arti,à velours tissé,non confectionnés"
5702320020,5702.32.00.20,5702.32.00.20 (1988-01/1991-12),198801,199112,MTK,MTK (1988-01/1991-12),198801,199112,"Wilton carpets, man-made textile materials, woven pile construction, not made up","Tapis Wilton de matières textiles syn/arti, à velours tissé, non confectionnés"
5702320090,5702.32.00.90,5702.32.00.90 (1988-01/1991-12),198801,199112,MTK,MTK (1988-01/1991-12),198801,199112,"Carpets of man-made textile materials, woven pile construction, not made up,nes","Tapis de matières textiles syn/arti, à velours tissé, non confectionnés, nda"
5702320090,5702.32.00.90,5702.32.00.90 (1992-01/2011-12),199201,201112,MTK,MTK (1992-01/2011-12),199201,201112,"Carpets of man-made textile materials, woven pile construction, not made up,nes","Tapis de matières textiles syn/arti, à velours tissé, non confectionnés, nda"
5702390000,5702.39.00.00,5702.39.00.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"Carpets of other textile materials of woven pile construction,not made up,nes","Tapis d'autres matières textiles syn/arti,à velours tissé,non confectionnés,nda"
5702410000,5702.41.00.00,5702.41.00.00 (2012-01/9999-12),201201,999912,MTK,MTK (2012-01/9999-12),201201,999912,"Carpets, of wool or fine animal hair, of woven pile construction, made up, nes","Tapis, de laine ou de poils fins, à velours, tissés, confectionnés, nda"
5702410010,5702.41.00.10,5702.41.00.10 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Axminster carpets of wool or fine animal hair,woven pile construction,made up","Tapis Axminster de laine ou de poils fins, à velours tissé, confectionnés"
5702410020,5702.41.00.20,5702.41.00.20 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Wilton carpets of wool or fine animal hair,woven pile construction,made up","Tapis Wilton de laine ou de poils fins, à velours tissé, confectionnés"
5702410090,5702.41.00.90,5702.41.00.90 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Carpets of wool or fine animal hair, woven pile construction, made up, nes","Tapis de laine ou de poils fins, à velours tissé, confectionnés, nda"
5702420000,5702.42.00.00,5702.42.00.00 (2012-01/9999-12),201201,999912,MTK,MTK (2012-01/9999-12),201201,999912,"Carpets, of man-made textile materials, of woven pile construction, made up, nes","Tapis, de matières textiles syn/arti, à velours, tissés, confectionnés, nda"
5702420010,5702.42.00.10,5702.42.00.10 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Axminster carpets, man-made textile materials, woven pile construction, made up","Tapis Axminster de matières textiles syn/arti, à velours tissé, confectionnés"
5702420020,5702.42.00.20,5702.42.00.20 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Wilton carpets of man-made textile materials, woven pile construction, made up","Tapis Wilton de matières textiles syn/arti, à velours tissé, confectionnés"
5702420090,5702.42.00.90,5702.42.00.90 (1988-01/2011-12),198801,201112,MTK,MTK (1988-01/2011-12),198801,201112,"Carpets of man-made textile materials, woven pile construction, made up, nes","Tapis de matières textiles syn/arti, à velours tissé, confectionnés, nda"
5702490000,5702.49.00.00,5702.49.00.00 (1988-01/9999-12),198801,999912,MTK,MTK (1988-01/9999-12),198801,999912,"Carpets of other textile materials, of woven pile construction, made up, nes","Tapis d'autres matières textiles, à velours tissé, confectionnés, nda"
5702501000,5702.50.10.00,5702.50.10.00 (2007-01/9999-12),200701,999912,MTK,MTK (2007-01/9999-12),200701,999912,"Carpets of straw,hemp,flax tow/jute, woven,not of pile construction,not made up","Tapis de paille,chanvre,filasse de lin/jute,tissés,sans velours,n confectionnés"
5702509000,5702.50.90.00,5702.50.90.00 (2007-01/9999-12),200701,999912,MTK,MTK (2007-01/9999-12),200701,999912,"Carpets of other textile materials, woven, not made up, nes","Tapis d'autres matières textiles, tissés, sans velours, non confectionnés, nda"
5702510000,5702.51.00.00,5702.51.00.00 (1988-01/2006-12),198801,200612,MTK,MTK (1988-01/2006-12),198801,200612,"Carpets of wool or fine animal hair, woven, not made up, nes","Tapis de laine ou de poils fins, tissés,sans velours, non confectionnés, nda"
5702520000,5702.52.00.00,5702.52.00.00 (1988-01/2006-12),198801,200612,MTK,MTK (1988-01/2006-12),198801,200612,"Carpets of man-made textile materials, woven, not made up, nes","Tapis de matières textiles syn/arti,tissés,sans velours,non confectionnés,nda"
5702591000,5702.59.10.00,5702.59.10.00 (1988-01/2006-12),198801,200612,MTK,MTK (1988-01/2006-12),198801,200612,"Carpets of straw, hemp, flax tow or jute, woven, not made up","Tapis de paille, chanvre, filasse de lin ou jute, tissés, non confectionnés"
