HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
3101000000,3101.00.00.00,3101.00.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Animal or vegetable fertilizers, in packages weighing more than 10kg","Engrais d'origine animale ou vŽgŽtale, emballage > 10 kg"
3102100000,3102.10.00.00,3102.10.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Urea, whether or not in aqueous solution, in packages weighing more than 10 kg","UrŽe, mme en solution aqueuse, emballage > 10 kg"
3102210000,3102.21.00.00,3102.21.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Ammonium sulphate, in packages weighing more than 10kg","Sulfate d'ammonium, emballage > 10 kg"
3102290000,3102.29.00.00,3102.29.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Ammonium sulphate/nitrate mixtures or double salts, in pack weighing > 10 kg","MŽlanges ou sels doubles de sulfate et nitrate d'ammonium, emballage > 10 kg"
3102300000,3102.30.00.00,3102.30.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Ammonium nitrate, whether or not in aqueous solution, in pack weighing > 10 kg","Nitrate d'ammonium, mme en solution aqueuse, emballage > 10 kg"
3102400000,3102.40.00.00,3102.40.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Ammonium nitrate mixed with cal carb or o non-fert subs, in pack wt > 10 kg","MŽlanges de nitra d'ammo avec carbo de calc ou au mati inorg, non fert,emb >10kg"
3102500000,3102.50.00.00,3102.50.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Sodium nitrate, in packages weighing more than 10 kg","Nitrate de sodium, emballage > 10 kg"
3102600000,3102.60.00.00,3102.60.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Calcium nitrate & ammonium nitrate mx or double salts, in pack > 10 kg","MŽlanges ou sels doubles de nitrate de calcium et d'ammonium, emballage > 10 kg"
3102700000,3102.70.00.00,3102.70.00.00 (1988-01/2006-12),198801,200612,KGM,KGM (1988-01/2006-12),198801,200612,Calcium cyanamide in packages weighing more than 10kg,"Cyanamide calcique, emballage > 10 kg"
3102800000,3102.80.00.00,3102.80.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Urea and ammonium nitrate mx, in aqueous or ammoniacal sol, in pack > 10 kg","MŽlanges urŽe et nitrate d'ammonium, sol aqueuse ou ammoniacale, emb > 10 kg"
