HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
2701110010,2701.11.00.10,2701.11.00.10 (1988-01/1991-06),198801,199106,TNE,TNE (1988-01/1991-06),198801,199106,"Anthracite coal, screening and dust, w/n pulverized, but not agglomerated","Anthracite, criblage et poussière, même pulvérisé, mais non aggloméré"
2701110010,2701.11.00.10,2701.11.00.10 (1991-07/2016-12),199107,201612,TNE,TNE (1991-07/2016-12),199107,201612,"Anthracite coal, buckwheat nos 4,5 or 6, w/n pulverized, but not agglomerated","Anthracite, paillettes n° 4, 5 ou 6, même pulvérisé, mais non aggloméré"
2701110020,2701.11.00.20,2701.11.00.20 (1988-01/1991-06),198801,199106,TNE,TNE (1988-01/1991-06),198801,199106,"Anthracite coal, buckwheat nos 4, 5 or 6, w/n pulverized, but not agglomerated","Anthracite, paillettes n° 4, 5 ou 6, pulvérisé, mais non aggloméré"
2701110020,2701.11.00.20,2701.11.00.20 (1991-07/2016-12),199107,201612,TNE,TNE (1991-07/2016-12),199107,201612,"Anthracite coal, buckwheat nos 1,2 or 3, w/n pulverized, but not agglomerated","Anthracite, paillettes n° 1, 2 ou 3, même pulvérisé, mais non aggloméré"
2701110030,2701.11.00.30,2701.11.00.30 (1988-01/1991-06),198801,199106,TNE,TNE (1988-01/1991-06),198801,199106,"Anthracite coal, buckwheat nos 1, 2 or 3, w/n pulverized, but not agglomerated","Anthracite, paillettes n° 1, 2 ou 3, même pulvérisé, mais non aggloméré"
2701110030,2701.11.00.30,2701.11.00.30 (1991-07/9999-12),199107,999912,TNE,TNE (1991-07/9999-12),199107,999912,"Anthracite coal, egg, stove or nut size, w/n pulverized, but not agglomerated","Anthracite, en boulets, briquettes ou noix, même pulvérisé, mais non aggloméré"
2701110040,2701.11.00.40,2701.11.00.40 (1988-01/1991-06),198801,199106,TNE,TNE (1988-01/1991-06),198801,199106,"Anthracite coal, pea or bean size, w/n pulverized, but not agglomerated","Anthracite, en granules ou grosseur fève,même pulvérisé,mais non aggloméré"
2701110040,2701.11.00.40,2701.11.00.40 (2017-01/9999-12),201701,999912,TNE,TNE (2017-01/9999-12),201701,999912,"Anthracite coal, buckwheat, whether or not pulverized, but not agglomerated","Anthracite, paillettes, même pulvérisés, mais non agglomérés"
2701110050,2701.11.00.50,2701.11.00.50 (1988-01/1991-06),198801,199106,TNE,TNE (1988-01/1991-06),198801,199106,"Anthracite coal, egg, stove or nut size, w/n pulverized, but not agglomerated","Anthracite, en boulets, briquettes ou noix, même pulvérisé, mais non aggloméré"
2701110090,2701.11.00.90,2701.11.00.90 (1988-01/1991-06),198801,199106,TNE,TNE (1988-01/1991-06),198801,199106,"Anthracite coal, nes, w/n pulverized, but not agglomerated","Anthracite, nda, même pulvérisé, mais non aggloméré"
2701110090,2701.11.00.90,2701.11.00.90 (1991-07/9999-12),199107,999912,TNE,TNE (1991-07/9999-12),199107,999912,"Anthracite coal, nes, w/n pulverized, but not agglomerated","Anthracite, nda, même pulvérisé, mais non aggloméré"
