HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
8901100000,8901.10.00.00,8901.10.00.00 (1988-01/2009-06),198801,200906,NMB,NMB (1988-01/2009-06),198801,200906,"Cruise ships,exrsn boats & sim vesl,princ transp persons; ferry boats, all types","Paquebots,bateaux de croisière et sim,princip pr pass;transbordeurs tous types"
8901101000,8901.10.10.00,8901.10.10.00 (2009-07/9999-12),200907,999912,NMB,NMB (2009-07/9999-12),200907,999912,"Cruise ships and sim,princ transp persons & ferry boats,le >294.13m,beam >32.31m","Paquebots et sim,princip pour passagers et transbordeurs,lo > 294,13m,la >32,31m"
8901109000,8901.10.90.00,8901.10.90.00 (2009-07/9999-12),200907,999912,NMB,NMB (2009-07/9999-12),200907,999912,"Cruise ships and sim,princ transp persons & ferry boats,le<=294.13m,beam<=32.31m","Paquebots et sim,princip pr passagers et transbordeurs,lo <= 294,13m,la <=32,31m"
8901200000,8901.20.00.00,8901.20.00.00 (1988-01/2009-06),198801,200906,NMB,NMB (1988-01/2009-06),198801,200906,Tankers,Bateaux-citernes
8901201000,8901.20.10.00,8901.20.10.00 (2009-07/9999-12),200907,999912,NMB,NMB (2009-07/9999-12),200907,999912,"Tankers, length > 294.13 m and a beam > 32.31 m","Bateaux-citernes, longueur > 294,13 m, largeur > 32,31 m"
8901209000,8901.20.90.00,8901.20.90.00 (2009-07/9999-12),200907,999912,NMB,NMB (2009-07/9999-12),200907,999912,"Tankers, length <= 294.13 m and a beam <= 32.31 m","Bateaux-citernes, longueur <= à 294,13 m, largeur <= à 32,31 m"
8901300000,8901.30.00.00,8901.30.00.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Vessels, refrigerated, o/t tankers","Bateaux frigorifiques, a/q bateaux-citernes"
8901901000,8901.90.10.00,8901.90.10.00 (1988-01/9999-12),198801,999912,NMB,NMB (1988-01/9999-12),198801,999912,"Vessels, open, for the transp of goods or the transp of both persons and goods",Bateaux ouverts pour le transport des marchandises ou marchandises et passagers
8901909000,8901.90.90.00,8901.90.90.00 (1988-01/2009-06),198801,200906,NMB,NMB (1988-01/2009-06),198801,200906,"Vessels, for the transp of goods or the transp of both persons and goods nes",Bateaux pour le transport des marchandises ou marchandises et passagers nda
8901909100,8901.90.91.00,8901.90.91.00 (2009-07/9999-12),200907,999912,NMB,NMB (2009-07/9999-12),200907,999912,"Other vessels,for transp of goods/both persons and goods,le >294.13m,beam>32.31m","Autres bateaux, pr transport marchandises/march et pass,lo > 294,13m,la > 32,31m"
