HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
2601110000,2601.11.00.00,2601.11.00.00 (2012-01/9999-12),201201,999912,TNE,TNE (2012-01/9999-12),201201,999912,"Iron ores and concentrates, other than roasted iron pyrites, non-agglomerated","Minerais de fer et leurs concentrés, a/q pyrites de fer grillées, non agglomérés"
2601110010,2601.11.00.10,2601.11.00.10 (1988-01/2011-12),198801,201112,TNE,TNE (1988-01/2011-12),198801,201112,"Iron ore concentrates, non-agglomerated, other than roasted iron pyrites","Concentrés de minerais de fer, non agglomérés, a/q pyrites de fer grillées"
2601110020,2601.11.00.20,2601.11.00.20 (1988-01/1989-12),198801,198912,TNE,TNE (1988-01/1989-12),198801,198912,"Crude iron ores, non-agglomerated, other than roasted iron pyrites","Minerais de fer, bruts, non agglomérés a/q pyrites de fer grillées"
2601110091,2601.11.00.91,2601.11.00.91 (1990-01/2011-12),199001,201112,TNE,TNE (1990-01/2011-12),199001,201112,"Iron ores, coarse, non-agglomerated, other than roasted iron pyrites","Minerais de fer, grossiers, non agglomérés, a/q pyrites de fer grillées"
2601110099,2601.11.00.99,2601.11.00.99 (1990-01/2011-12),199001,201112,TNE,TNE (1990-01/2011-12),199001,201112,"Iron ores, non-agglomerated, nes, other than roasted iron pyrites","Minerais de fer, non agglomérés, nda, a/q pyrites de fer grillées"
2601120000,2601.12.00.00,2601.12.00.00 (1988-01/1989-12),198801,198912,TNE,TNE (1988-01/1989-12),198801,198912,"Iron ores and concentrates, agglomerated, o/t roasted iron pyrites","Minerais de fer et concentrés, agglomérés, a/q pyrites de fer grillées"
2601120000,2601.12.00.00,2601.12.00.00 (2017-01/9999-12),201701,999912,TNE,TNE (2017-01/9999-12),201701,999912,"Iron ores and concentrates, o/t roasted iron pyrites, agglomerated","Minerais de fer et leurs concentrés, a/q pyrites de fer grillées, agglomérés"
2601120010,2601.12.00.10,2601.12.00.10 (1990-01/2016-12),199001,201612,TNE,TNE (1990-01/2016-12),199001,201612,"Iron ores & concentrates, pellets, other than roasted iron pyrites","Minerais de fer et leurs concentrés, pastilles, a/q pyrites de fer grillées"
2601120020,2601.12.00.20,2601.12.00.20 (1990-01/2011-12),199001,201112,TNE,TNE (1990-01/2011-12),199001,201112,"Iron ores & concentrates, briquettes, o/t roasted iron pyrites","Minerais de fer et leurs concentrés, briquettes, a/q pyrites de fer grillées"
2601120090,2601.12.00.90,2601.12.00.90 (1990-01/2011-12),199001,201112,TNE,TNE (1990-01/2011-12),199001,201112,"Iron ores & concentrates, agglomerated, nes, o/t roasted iron pyrites","Minerais de fer et concentrés, agglomérés, nda, a/q pyrites de fer grillées"
2601120090,2601.12.00.90,2601.12.00.90 (2012-01/2016-12),201201,201612,TNE,TNE (2012-01/2016-12),201201,201612,"Iron ores & concentrates, o/t roasted iron pyrites, agglomerated, nes","Minerais de fer et concentrés, a/q pyrites de fer grillées, agglomérés, nda"
2601200000,2601.20.00.00,2601.20.00.00 (1988-01/9999-12),198801,999912,TNE,TNE (1988-01/9999-12),198801,999912,Roasted iron pyrites,Pyrites de fer grillées (cendres de pyrites)
2602000000,2602.00.00.00,2602.00.00.00 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Manganese ores and concentrates, etc","Minerais de manganèse et leurs concentrés, etc"
2603000010,2603.00.00.10,2603.00.00.10 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Copper ores and concentrates, copper content","Minerais de cuivre et leurs concentrés, teneur en cuivre"
2603000020,2603.00.00.20,2603.00.00.20 (1988-01/2016-12),198801,201612,KGM,KGM (1988-01/2016-12),198801,201612,"Copper ores and concentrates, lead content","Minerais de cuivre et leurs concentrés, teneur en plomb"
2603000030,2603.00.00.30,2603.00.00.30 (1988-01/2016-12),198801,201612,KGM,KGM (1988-01/2016-12),198801,201612,"Copper ores and concentrates, zinc content","Minerais de cuivre et leurs concentrés, teneur en zinc"
2603000040,2603.00.00.40,2603.00.00.40 (2017-01/9999-12),201701,999912,GRM,GRM (2017-01/9999-12),201701,999912,"Copper ores and concentrates, silver content","Minerais de cuivre et leurs concentrés, teneur en argent"
2603000050,2603.00.00.50,2603.00.00.50 (2017-01/9999-12),201701,999912,GRM,GRM (2017-01/9999-12),201701,999912,"Copper ores and concentrates, gold content","Minerais de cuivre et leurs concentrés, teneur en or"
2603000081,2603.00.00.81,2603.00.00.81 (1988-01/2016-12),198801,201612,GRM,GRM (1988-01/2016-12),198801,201612,"Copper ores and concentrates, silver content","Minerais de cuivre et leurs concentrés, teneur en argent"
2603000082,2603.00.00.82,2603.00.00.82 (1988-01/2016-12),198801,201612,GRM,GRM (1988-01/2016-12),198801,201612,"Copper ores and concentrates, gold content","Minerais de cuivre et leurs concentrés, teneur en or"
2603000090,2603.00.00.90,2603.00.00.90 (1988-01/2016-12),198801,201612,KGM,KGM (1988-01/2016-12),198801,201612,"Copper ores and concentrates, nes","Minerais de cuivre et leurs concentrés, nda"
2603000090,2603.00.00.90,2603.00.00.90 (2017-01/9999-12),201701,999912,KGM,KGM (2017-01/9999-12),201701,999912,"Copper ores and concentrates, nes","Minerais de cuivre et leurs concentrés, nda"
2604000010,2604.00.00.10,2604.00.00.10 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Nickel ores and concentrates, copper content","Minerais de nickel et leurs concentrés, teneur en cuivre"
2604000020,2604.00.00.20,2604.00.00.20 (1988-01/9999-12),198801,999912,KGM,KGM (1988-01/9999-12),198801,999912,"Nickel ores and concentrates, nickel content","Minerais de nickel et leurs concentrés, teneur en nickel"
2604000030,2604.00.00.30,2604.00.00.30 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,"Nickel ores and concentrates, cobalt content","Minerais de nickel et leurs concentrés, teneur en cobalt"
2604000081,2604.00.00.81,2604.00.00.81 (1988-01/2016-12),198801,201612,GRM,GRM (1988-01/2016-12),198801,201612,"Nickel ores and concentrates, silver content","Minerais de nickel et leurs concentrés, teneur en argent"
2604000082,2604.00.00.82,2604.00.00.82 (1988-01/2016-12),198801,201612,GRM,GRM (1988-01/2016-12),198801,201612,"Nickel ores and concentrates, gold content","Minerais de nickel et leurs concentrés, teneur en or"
2604000083,2604.00.00.83,2604.00.00.83 (1988-01/2016-12),198801,201612,GRM,GRM (1988-01/2016-12),198801,201612,"Nickel ores and concentrates, platinum group metal content","Minerais de nickel et leurs concentrés, teneur en platinoïdes"
2604000090,2604.00.00.90,2604.00.00.90 (1988-01/1991-06),198801,199106,KGM,KGM (1988-01/1991-06),198801,199106,"Nickel ores & concentrates, nes","Minerais de nickel et leurs concentrés, nda"
