HS10 Code,HS10 Code Formatted,HS10 Date Key,HS10 Start Date,HS10 End Date,Unit of Measure,HS10 UOM Date Key,UOM Start Date,UOM End Date,HS10 English Description,HS10 French Description
4601100010,4601.10.00.10,4601.10.00.10 (1988-01/2001-12),198801,200112,,N/A (1988-01/2001-12),198801,200112,Braid of plaiting materials,"Tresses, en matières à tresser"
4601100090,4601.10.00.90,4601.10.00.90 (1988-01/2001-12),198801,200112,,N/A (1988-01/2001-12),198801,200112,"Plaits and similar products of plaiting materials, except braid","Bandes entrelacées et articles similaires, en matières à tresser,a/q tresses"
4601201000,4601.20.10.00,4601.20.10.00 (1988-01/2006-12),198801,200612,,N/A (1988-01/2006-12),198801,200612,"Mats and matting of sisal, palm or cane straw","Nattes et paillassons, en fibres de sisal ou en paille de palmier ou de canne"
4601209010,4601.20.90.10,4601.20.90.10 (1988-01/2006-12),198801,200612,,N/A (1988-01/2006-12),198801,200612,"Mats and matting of vegetable materials, nes","Nattes et paillassons, en matières végétales, nda"
4601209020,4601.20.90.20,4601.20.90.20 (1988-01/2006-12),198801,200612,,N/A (1988-01/2006-12),198801,200612,Screens of vegetable materials,"Claies, en matières végétales"
4601210000,4601.21.00.00,4601.21.00.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Mats, matting and screens, of vegetable materials, of bamboo","Nattes, paillassons et claies, en matières végétales, en bambou"
4601220000,4601.22.00.00,4601.22.00.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Mats, matting and screens, of vegetable materials, of rattan","Nattes, paillassons et claies, en matières végétales, en rotin"
4601291000,4601.29.10.00,4601.29.10.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Mats and matting of sisal, palm or cane straw","Nattes et paillassons, en fibres de sisal ou en paille de palmier ou de canne"
4601299000,4601.29.90.00,4601.29.90.00 (2012-01/9999-12),201201,999912,,N/A (2012-01/9999-12),201201,999912,"Mats, matting, and screens of vegetable materials, nes","Nattes, paillassons, et claies en matières végétales, nda"
4601299010,4601.29.90.10,4601.29.90.10 (2007-01/2011-12),200701,201112,,N/A (2007-01/2011-12),200701,201112,"Mats and matting, of vegetable materials, nes","Nattes et paillassons, en matières végétales, nda"
4601299020,4601.29.90.20,4601.29.90.20 (2007-01/2011-12),200701,201112,,N/A (2007-01/2011-12),200701,201112,"Screens, of vegetable materials","Claies, en matières végétales"
4601910000,4601.91.00.00,4601.91.00.00 (1988-01/2001-12),198801,200112,,N/A (1988-01/2001-12),198801,200112,"Products of vegetable materials except mats,matting and screens","Articles en matières végétales, a/q nattes, paillassons et claies"
4601911000,4601.91.10.00,4601.91.10.00 (2002-01/2006-12),200201,200612,,N/A (2002-01/2006-12),200201,200612,"Plaits & sim prod of plaiting mat, w/n assembled into strips, of vegetable mat","Tresses & art sim en mat à tresser, même assemblés en bandes,en mat végétales"
4601919000,4601.91.90.00,4601.91.90.00 (2002-01/2006-12),200201,200612,,N/A (2002-01/2006-12),200201,200612,"Plaits & sim, of vegetable materials, except mats,matting and screens","Tresses & sim, en matières végétales, a/q nattes, paillassons et claies"
4601921000,4601.92.10.00,4601.92.10.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Plaits & sim prod of plaiting mat, w/n assembled into strips, of bamboo","Tresses & art sim en mat à tresser, même assemblés en bandes, en bambou"
4601929000,4601.92.90.00,4601.92.90.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Plaits & similar products,of plaiting mat,of bamboo,o/t mats,matting,screens,nes","Tresses et art sim en mati à tresser,en bambou,a/q nattes,paillassons,claies,nda"
4601931000,4601.93.10.00,4601.93.10.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Plaits & sim prod of plaiting mat, w/n assembled into strips, of rattan","Tresses & art sim en mat à tresser, même assemblés en bandes, en rotin"
4601939000,4601.93.90.00,4601.93.90.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Plaits & sim prod,of plaiting materials,of rattan,o/t mats,matting,screens,nes","Tresses et art sim,en mati à tresser,en rotin,a/q nattes,paillassons,claies,nda"
4601941000,4601.94.10.00,4601.94.10.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Plaits & sim products,of plaiting mat,of vegetable mat,w/n assembled into strips","Tresses & art sim,en mati à tresser,en mati végétales,m assemblés en bandes,nda"
4601949000,4601.94.90.00,4601.94.90.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Plaits & sim prod,of plaiting mat,of vegetable mat,o/t mats,matting,screens,nes","Tresses & art sim,en mati à tresser,mati vég,a/q nattes,paillassons,claies,nda"
4601990000,4601.99.00.00,4601.99.00.00 (1988-01/2001-12),198801,200112,,N/A (1988-01/2001-12),198801,200112,"Products of plaiting materials, nes","Articles en matières à tresser, nda"
4601991000,4601.99.10.00,4601.99.10.00 (2002-01/9999-12),200201,999912,,N/A (2002-01/9999-12),200201,999912,"Plaits & sim prod of plaiting mat,w/n assembled into strips,o/t of vegetable mat","Tresses et art sim en mat à tresser,même assemblés en bandes,a/q en mat vég"
4601999000,4601.99.90.00,4601.99.90.00 (2002-01/9999-12),200201,999912,,N/A (2002-01/9999-12),200201,999912,"Products of plaiting materials, nes","Articles en matières à tresser, nda"
4602101000,4602.10.10.00,4602.10.10.00 (1988-01/2006-12),198801,200612,,N/A (1988-01/2006-12),198801,200612,"Trunk,travel-bag&case,shopping-bag&hatbox,handbags, of vegetable materials, nes","Malles,valises,sacs de voyage,à provisions,à main,boîtes à chapeaux,mati vég,nda"
4602109100,4602.10.91.00,4602.10.91.00 (1988-01/2006-12),198801,200612,,N/A (1988-01/2006-12),198801,200612,"Handbags of sisal, palm straw or cane straw","Sacs à main, en fibres de sisal ou en paille de palmier ou de canne"
4602109200,4602.10.92.00,4602.10.92.00 (1988-01/2006-12),198801,200612,,N/A (1988-01/2006-12),198801,200612,Baskets of bamboo or of interwoven vegetable fibres,"Paniers, en bambou ou en fibres végétales entrelacées"
4602109300,4602.10.93.00,4602.10.93.00 (1990-02/2006-12),199002,200612,,N/A (1990-02/2006-12),199002,200612,"Panniers designed for transporting & releasing pigeons,of vegetable materials","Corbeilles pour le transport et le lâcher des pigeons, en matières végétales"
4602109900,4602.10.99.00,4602.10.99.00 (1988-01/1990-01),198801,199001,,N/A (1988-01/1990-01),198801,199001,"Basketwork,wickerwork & o articles made up from vegetable materials, nes","Ouvrages de vannerie et autres articles confectionnés en matières végétales, nda"
4602109900,4602.10.99.00,4602.10.99.00 (1990-02/2006-12),199002,200612,,N/A (1990-02/2006-12),199002,200612,"Basketwork,wickerwork & o articles made up from vegetable materials, nes","Ouvrages de vannerie et autres articles confectionnés en matières végétales, nda"
4602111000,4602.11.10.00,4602.11.10.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Trunks,travelling-bags & cases,shopping-bags & hatboxes,handbags, of bamboo","Malles, valises, sacs de voyage/à provisions/à main, boîtes à chapeaux,en bambou"
4602119200,4602.11.92.00,4602.11.92.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,Baskets of bamboo,"Paniers, en bambou"
4602119300,4602.11.93.00,4602.11.93.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Panniers designed for transporting & releasing pigeons, of bamboo","Paniers pour le transport et le lâcher des pigeons, en bambou"
4602119900,4602.11.99.00,4602.11.99.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Basketwork, wickerwork & other articles made up from bamboo, nes","Ouvrages de vannerie et autres articles confectionnés en bambou, nda"
4602121000,4602.12.10.00,4602.12.10.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Trunks,travel-bags & cases,shopping-bags & hatboxes, handbags, of rattan","Malles, valises, sacs de voyage/à provisions/à main, boîtes à chapeaux, en rotin"
4602129100,4602.12.91.00,4602.12.91.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Handbags of palm straw, of rattan","Sacs à main en paille de palmier, en rotin"
4602129200,4602.12.92.00,4602.12.92.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Baskets of interwoven vegetable fibres, of rattan","Paniers en fibres végétales entrelacées, en rotin"
4602129300,4602.12.93.00,4602.12.93.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Panniers designed for transporting & releasing pigeons, of rattan","Paniers pour le transport et le lâcher des pigeons, en rotin"
4602129900,4602.12.99.00,4602.12.99.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Basketwork, wickerwork & other articles made up from rattan, nes","Ouvrages de vannerie et autres articles confectionnés en rotin, nda"
4602191000,4602.19.10.00,4602.19.10.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Trunks,travel-bags & case,shopping-bags & hatboxes,handbags,of veg materials,nes","Malles,valises,sacs de voyage/à provisions/à main,boîtes à chapeaux,mati vég,nda"
4602199100,4602.19.91.00,4602.19.91.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Handbags of sisal, palm straw or cane straw","Sacs à main, en fibres de sisal ou en paille de palmier ou de canne"
4602199200,4602.19.92.00,4602.19.92.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Baskets of interwoven vegetable fibres, nes","Paniers, en fibres végétales entrelacées, nda"
4602199300,4602.19.93.00,4602.19.93.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Panniers for transporting & releasing pigeons,of vegetable materials, nes","Paniers pour le transport et le lâcher des pigeons, en matières végétales, nda"
4602199900,4602.19.99.00,4602.19.99.00 (2007-01/9999-12),200701,999912,,N/A (2007-01/9999-12),200701,999912,"Basketwork, wickerwork & other articles made up from vegetable materials, nes","Ouvrages de vannerie et autres articles confectionnés en matières végétales, nda"
4602901000,4602.90.10.00,4602.90.10.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Basket,trunk,travel-bag & case,shopping-bag,etc,of plaiting materials,nes","Paniers,malles,valises,sacs de voyage,à provisions,etc,en mati à tresser,nda"
4602909000,4602.90.90.00,4602.90.90.00 (1988-01/9999-12),198801,999912,,N/A (1988-01/9999-12),198801,999912,"Wickerwork and other articles made from plaiting materials, nes","Ouvrages de vannerie et autres articles confectionnés en matières à tresser, nda"
